# Usage of the SMARTS in these files is allowed only adhering to the CC-BY-ND license in this directory
SMARTS,trivialname,group
s1nc2nnccc2c1,"[1,2]thiazolo[3,4-c]pyridazine",cyclic
s1nc2c(c1)ccnc2,"[1,2]thiazolo[3,4-c]pyridine",cyclic
s1nc2c(c1)cnnc2,"[1,2]thiazolo[3,4-d]pyridazine",cyclic
s1nc2ncncc2c1,"[1,2]thiazolo[3,4-d]pyrimidine",cyclic
s1nc2c(nccc2)c1,"[1,2]thiazolo[4,3-b]pyridine",cyclic
s1nc2c(nncc2)c1,"[1,2]thiazolo[4,3-c]pyridazine",cyclic
s1nc2c(c1)cncc2,"[1,2]thiazolo[4,3-c]pyridine",cyclic
s1nc2c(ncnc2)c1,"[1,2]thiazolo[4,3-d]pyrimidine",cyclic
s1ncc2nccnc12,"[1,2]thiazolo[4,5-b]pyrazine",cyclic
s1ncc2ncccc12,"[1,2]thiazolo[4,5-b]pyridine",cyclic
s1ncc2nnccc12,"[1,2]thiazolo[4,5-c]pyridazine",cyclic
s1ncc2c1ccnc2,"[1,2]thiazolo[4,5-c]pyridine",cyclic
s1ncc2c1cnnc2,"[1,2]thiazolo[4,5-d]pyridazine",cyclic
s1ncc2ncncc12,"[1,2]thiazolo[4,5-d]pyrimidine",cyclic
s1ncc2c1nccc2,"[1,2]thiazolo[5,4-b]pyridine",cyclic
s1ncc2c1nncc2,"[1,2]thiazolo[5,4-c]pyridazine",cyclic
s1ncc2c1cncc2,"[1,2]thiazolo[5,4-c]pyridine",cyclic
s1ncc2c1ncnc2,"[1,2]thiazolo[5,4-d]pyrimidine",cyclic
s1c2n(nc1)ccccn2,"[1,3,4]thiadiazolo[3,2-a][1,3]diazepine",cyclic
o1c2n(cnn2)cc1,"[1,3]oxazolo[2,3-c][1,2,4]triazole",cyclic
o1c2n(cc1)ccccn2,"[1,3]oxazolo[3,2-a][1,3]diazepine",cyclic
o1c2n(cc1)ccccc2,"[1,3]oxazolo[3,2-a]azepine",cyclic
o1c2n(ncn2)cc1,"[1,3]oxazolo[3,2-b][1,2,4]triazole",cyclic
o1c2nccnc2nc1,"[1,3]oxazolo[4,5-b]pyrazine",cyclic
o1c2c(nc1)nccc2,"[1,3]oxazolo[4,5-b]pyridine",cyclic
o1c2c(nncc2)nc1,"[1,3]oxazolo[4,5-c]pyridazine",cyclic
o1c2c(nc1)cncc2,"[1,3]oxazolo[4,5-c]pyridine",cyclic
o1c2c(nc1)cnnc2,"[1,3]oxazolo[4,5-d]pyridazine",cyclic
o1c2c(nc1)ncnc2,"[1,3]oxazolo[4,5-d]pyrimidine",cyclic
o1c2ncccc2nc1,"[1,3]oxazolo[5,4-b]pyridine",cyclic
o1c2nnccc2nc1,"[1,3]oxazolo[5,4-c]pyridazine",cyclic
o1c2c(nc1)ccnc2,"[1,3]oxazolo[5,4-c]pyridine",cyclic
o1c2ncncc2nc1,"[1,3]oxazolo[5,4-d]pyrimidine",cyclic
s1c2n(cnn2)cc1,"[1,3]thiazolo[2,3-c][1,2,4]triazole",cyclic
s1c2n(cc1)ccccn2,"[1,3]thiazolo[3,2-a][1,3]diazepine",cyclic
s1c2n(cc1)cccnc2,"[1,3]thiazolo[3,2-a][1,4]diazepine",cyclic
s1c2n(cc1)ccccc2,"[1,3]thiazolo[3,2-a]azepine",cyclic
s1c2n(ncn2)cc1,"[1,3]thiazolo[3,2-b][1,2,4]triazole",cyclic
s1c2n(nnc2)cc1,"[1,3]thiazolo[3,2-c]triazole",cyclic
s1c2nccnc2nc1,"[1,3]thiazolo[4,5-b]pyrazine",cyclic
s1c2c(nc1)nccc2,"[1,3]thiazolo[4,5-b]pyridine",cyclic
s1c2c(nncc2)nc1,"[1,3]thiazolo[4,5-c]pyridazine",cyclic
s1c2c(nc1)cncc2,"[1,3]thiazolo[4,5-c]pyridine",cyclic
s1c2c(nc1)cnnc2,"[1,3]thiazolo[4,5-d]pyridazine",cyclic
s1c2c(nc1)ncnc2,"[1,3]thiazolo[4,5-d]pyrimidine",cyclic
s1c2ncccc2nc1,"[1,3]thiazolo[5,4-b]pyridine",cyclic
s1c2nnccc2nc1,"[1,3]thiazolo[5,4-c]pyridazine",cyclic
s1c2c(nc1)ccnc2,"[1,3]thiazolo[5,4-c]pyridine",cyclic
s1c2ncncc2nc1,"[1,3]thiazolo[5,4-d]pyrimidine",cyclic
N1CCC1=O,β-lactam,cyclic
C1=CPNNO1,5-oxadiazaphosphinine,cyclic
C1=CC2=NC=CC2=N1,Pyrrolo[3,2-b]pyrrole,cyclic
O=C1C=CNC=C1,4-Pyridon,cyclic
O=C1NC=CC=C1,2-Pyridon,cyclic
C1C2CC3CC1CC(C2)C3,Adamantan,cyclic
C1=CC2=C(NN=C2)N=C1,1H-pyrazolo[3,4-b]pyridine,cyclic

